Diagnostic Test Type ,Surveillance Year,Week ending Code ,Week ending Date,HHS region ,RSV Detections,RSV Tests,Outlier
PCR,1011,1038,25SEP2010,10,0,86,0
PCR,1011,1039,02OCT2010,10,0,81,0
PCR,1011,1040,09OCT2010,10,1,61,0
PCR,1011,1041,16OCT2010,10,0,85,0
PCR,1011,1042,23OCT2010,10,1,64,0
PCR,1011,1043,30OCT2010,10,1,91,0
PCR,1011,1044,06NOV2010,10,0,87,0
PCR,1011,1045,13NOV2010,10,0,87,0
PCR,1011,1046,20NOV2010,10,5,98,0
PCR,1011,1047,27NOV2010,10,3,93,0
PCR,1011,1048,04DEC2010,10,3,88,0
PCR,1011,1049,11DEC2010,10,4,107,0
PCR,1011,1050,18DEC2010,10,4,114,0
PCR,1011,1051,25DEC2010,10,8,82,0
PCR,1011,1052,01JAN2011,10,7,119,0
PCR,1011,1101,08JAN2011,10,9,100,0
PCR,1011,1102,15JAN2011,10,18,134,0
PCR,1011,1103,22JAN2011,10,23,170,0
PCR,1011,1104,29JAN2011,10,11,154,0
PCR,1011,1105,05FEB2011,10,6,111,0
PCR,1011,1106,12FEB2011,10,18,154,0
PCR,1011,1107,19FEB2011,10,20,175,0
PCR,1011,1108,26FEB2011,10,18,119,0
PCR,1011,1109,05MAR2011,10,28,164,1
PCR,1011,1110,12MAR2011,10,22,172,0
PCR,1011,1111,19MAR2011,10,17,155,0
PCR,1011,1112,26MAR2011,10,13,165,0
PCR,1011,1113,02APR2011,10,8,136,0
PCR,1011,1114,09APR2011,10,6,133,0
PCR,1011,1115,16APR2011,10,6,141,0
PCR,1011,1116,23APR2011,10,2,101,0
PCR,1011,1117,30APR2011,10,5,158,0
PCR,1011,1118,07MAY2011,10,4,131,0
PCR,1011,1119,14MAY2011,10,3,129,0
PCR,1011,1120,21MAY2011,10,2,131,0
PCR,1011,1121,28MAY2011,10,3,130,0
PCR,1011,1122,04JUN2011,10,3,121,0
PCR,1011,1123,11JUN2011,10,4,121,0
PCR,1011,1124,18JUN2011,10,2,113,0
PCR,1011,1125,25JUN2011,10,0,93,0
PCR,1011,1126,02JUL2011,10,0,89,0
PCR,1011,1027,10JUL2010,2,1,88,0
PCR,1011,1028,17JUL2010,2,0,69,0
PCR,1011,1029,24JUL2010,2,0,83,0
PCR,1011,1030,31JUL2010,2,1,77,0
PCR,1011,1031,07AUG2010,2,0,72,0
PCR,1011,1032,14AUG2010,2,1,102,0
PCR,1011,1033,21AUG2010,2,1,110,0
PCR,1011,1034,28AUG2010,2,0,73,0
PCR,1011,1035,04SEP2010,2,1,85,0
PCR,1011,1036,11SEP2010,2,3,102,0
PCR,1011,1037,18SEP2010,2,1,140,0
PCR,1011,1038,25SEP2010,2,3,190,0
PCR,1011,1039,02OCT2010,2,2,169,0
PCR,1011,1040,09OCT2010,2,5,175,0
PCR,1011,1041,16OCT2010,2,10,161,0
PCR,1011,1042,23OCT2010,2,5,197,0
PCR,1011,1043,30OCT2010,2,11,207,0
PCR,1011,1044,06NOV2010,2,11,290,0
PCR,1011,1045,13NOV2010,2,12,353,0
PCR,1011,1046,20NOV2010,2,37,352,0
PCR,1011,1047,27NOV2010,2,42,331,0
PCR,1011,1048,04DEC2010,2,50,416,0
PCR,1011,1049,11DEC2010,2,47,463,0
PCR,1011,1050,18DEC2010,2,74,523,0
PCR,1011,1051,25DEC2010,2,93,597,0
PCR,1011,1052,01JAN2011,2,106,642,0
PCR,1011,1101,08JAN2011,2,134,971,0
PCR,1011,1102,15JAN2011,2,108,811,0
PCR,1011,1103,22JAN2011,2,95,859,0
PCR,1011,1104,29JAN2011,2,86,823,0
PCR,1011,1105,05FEB2011,2,93,832,0
PCR,1011,1106,12FEB2011,2,92,845,0
PCR,1011,1107,19FEB2011,2,108,945,0
PCR,1011,1108,26FEB2011,2,124,1045,0
PCR,1011,1109,05MAR2011,2,90,797,0
PCR,1011,1110,12MAR2011,2,81,902,0
PCR,1011,1111,19MAR2011,2,74,871,0
PCR,1011,1112,26MAR2011,2,68,786,0
PCR,1011,1113,02APR2011,2,42,677,0
PCR,1011,1114,09APR2011,2,55,675,0
PCR,1011,1115,16APR2011,2,37,565,0
PCR,1011,1116,23APR2011,2,28,461,0
PCR,1011,1117,30APR2011,2,19,339,0
PCR,1011,1118,07MAY2011,2,19,303,0
PCR,1011,1119,14MAY2011,2,5,252,0
PCR,1011,1120,21MAY2011,2,9,293,0
PCR,1011,1121,28MAY2011,2,12,238,0
PCR,1011,1122,04JUN2011,2,0,184,0
PCR,1011,1123,11JUN2011,2,1,161,0
PCR,1011,1124,18JUN2011,2,3,126,0
PCR,1011,1125,25JUN2011,2,5,125,0
PCR,1011,1126,02JUL2011,2,0,111,0
PCR,1011,1027,10JUL2010,3,0,76,0
PCR,1011,1028,17JUL2010,3,1,83,0
PCR,1011,1029,24JUL2010,3,1,87,0
PCR,1011,1030,31JUL2010,3,1,103,0
PCR,1011,1031,07AUG2010,3,1,107,0
PCR,1011,1032,14AUG2010,3,2,122,0
PCR,1011,1033,21AUG2010,3,0,107,0
PCR,1011,1034,28AUG2010,3,0,90,0
PCR,1011,1035,04SEP2010,3,0,80,0
PCR,1011,1036,11SEP2010,3,0,97,0
PCR,1011,1037,18SEP2010,3,2,132,0
PCR,1011,1038,25SEP2010,3,1,189,0
PCR,1011,1039,02OCT2010,3,0,160,0
PCR,1011,1040,09OCT2010,3,1,188,0
PCR,1011,1041,16OCT2010,3,3,178,0
PCR,1011,1042,23OCT2010,3,4,198,0
PCR,1011,1043,30OCT2010,3,2,220,0
PCR,1011,1044,06NOV2010,3,5,204,0
PCR,1011,1045,13NOV2010,3,2,201,0
PCR,1011,1046,20NOV2010,3,7,258,0
PCR,1011,1047,27NOV2010,3,7,198,0
PCR,1011,1048,04DEC2010,3,18,251,0
PCR,1011,1049,11DEC2010,3,24,237,0
PCR,1011,1050,18DEC2010,3,29,322,0
PCR,1011,1051,25DEC2010,3,44,243,0
PCR,1011,1052,01JAN2011,3,52,284,0
PCR,1011,1101,08JAN2011,3,73,351,0
PCR,1011,1102,15JAN2011,3,88,326,0
PCR,1011,1103,22JAN2011,3,104,381,0
PCR,1011,1104,29JAN2011,3,74,354,0
PCR,1011,1105,05FEB2011,3,103,365,0
PCR,1011,1106,12FEB2011,3,132,404,0
PCR,1011,1107,19FEB2011,3,109,466,0
PCR,1011,1108,26FEB2011,3,96,394,0
PCR,1011,1109,05MAR2011,3,71,420,0
PCR,1011,1110,12MAR2011,3,69,399,0
PCR,1011,1111,19MAR2011,3,46,333,0
PCR,1011,1112,26MAR2011,3,44,322,0
PCR,1011,1113,02APR2011,3,26,302,0
PCR,1011,1114,09APR2011,3,27,313,0
PCR,1011,1115,16APR2011,3,15,291,0
PCR,1011,1116,23APR2011,3,14,253,0
PCR,1011,1117,30APR2011,3,9,239,0
PCR,1011,1118,07MAY2011,3,10,233,0
PCR,1011,1119,14MAY2011,3,4,219,0
PCR,1011,1120,21MAY2011,3,8,220,0
PCR,1011,1121,28MAY2011,3,0,187,0
PCR,1011,1122,04JUN2011,3,3,193,0
PCR,1011,1123,11JUN2011,3,2,181,0
PCR,1011,1124,18JUN2011,3,2,177,0
PCR,1011,1125,25JUN2011,3,3,174,0
PCR,1011,1126,02JUL2011,3,0,137,0
PCR,1011,1027,10JUL2010,4,0,22,0
PCR,1011,1028,17JUL2010,4,0,40,0
PCR,1011,1029,24JUL2010,4,0,61,0
PCR,1011,1030,31JUL2010,4,0,31,0
PCR,1011,1031,07AUG2010,4,1,50,0
PCR,1011,1032,14AUG2010,4,0,47,0
PCR,1011,1033,21AUG2010,4,0,55,0
PCR,1011,1034,28AUG2010,4,1,62,0
PCR,1011,1035,04SEP2010,4,0,62,0
PCR,1011,1036,11SEP2010,4,1,91,0
PCR,1011,1037,18SEP2010,4,0,127,0
PCR,1011,1038,25SEP2010,4,1,117,0
PCR,1011,1039,02OCT2010,4,2,115,0
PCR,1011,1040,09OCT2010,4,3,146,0
PCR,1011,1041,16OCT2010,4,3,178,0
PCR,1011,1042,23OCT2010,4,2,176,0
PCR,1011,1043,30OCT2010,4,6,178,0
PCR,1011,1044,06NOV2010,4,9,210,0
PCR,1011,1045,13NOV2010,4,6,217,0
PCR,1011,1046,20NOV2010,4,19,221,0
PCR,1011,1047,27NOV2010,4,14,246,0
PCR,1011,1048,04DEC2010,4,19,240,0
PCR,1011,1049,11DEC2010,4,19,311,0
PCR,1011,1050,18DEC2010,4,23,347,0
PCR,1011,1051,25DEC2010,4,38,413,0
PCR,1011,1052,01JAN2011,4,36,470,0
PCR,1011,1101,08JAN2011,4,43,492,0
PCR,1011,1102,15JAN2011,4,33,318,0
PCR,1011,1103,22JAN2011,4,35,436,0
PCR,1011,1104,29JAN2011,4,58,524,0
PCR,1011,1105,05FEB2011,4,47,544,0
PCR,1011,1106,12FEB2011,4,58,389,0
PCR,1011,1107,19FEB2011,4,60,558,0
PCR,1011,1108,26FEB2011,4,46,403,0
PCR,1011,1109,05MAR2011,4,33,368,0
PCR,1011,1110,12MAR2011,4,32,270,0
PCR,1011,1111,19MAR2011,4,37,387,0
PCR,1011,1112,26MAR2011,4,15,248,0
PCR,1011,1113,02APR2011,4,16,271,0
PCR,1011,1114,09APR2011,4,16,223,0
PCR,1011,1115,16APR2011,4,14,220,0
PCR,1011,1116,23APR2011,4,6,152,0
PCR,1011,1117,30APR2011,4,4,199,0
PCR,1011,1118,07MAY2011,4,5,111,0
PCR,1011,1119,14MAY2011,4,0,155,0
PCR,1011,1120,21MAY2011,4,2,128,0
PCR,1011,1121,28MAY2011,4,1,101,0
PCR,1011,1122,04JUN2011,4,1,103,0
PCR,1011,1123,11JUN2011,4,1,108,0
PCR,1011,1124,18JUN2011,4,0,81,0
PCR,1011,1125,25JUN2011,4,0,81,0
PCR,1011,1126,02JUL2011,4,0,115,0
PCR,1011,1027,10JUL2010,5,0,137,0
PCR,1011,1028,17JUL2010,5,1,157,0
PCR,1011,1029,24JUL2010,5,0,115,0
PCR,1011,1030,31JUL2010,5,0,95,0
PCR,1011,1031,07AUG2010,5,0,74,0
PCR,1011,1032,14AUG2010,5,2,202,0
PCR,1011,1033,21AUG2010,5,1,196,0
PCR,1011,1034,28AUG2010,5,0,198,0
PCR,1011,1035,04SEP2010,5,0,230,0
PCR,1011,1036,11SEP2010,5,1,276,0
PCR,1011,1037,18SEP2010,5,0,297,0
PCR,1011,1038,25SEP2010,5,3,355,0
PCR,1011,1039,02OCT2010,5,3,329,0
PCR,1011,1040,09OCT2010,5,0,399,0
PCR,1011,1041,16OCT2010,5,1,420,0
PCR,1011,1042,23OCT2010,5,1,444,0
PCR,1011,1043,30OCT2010,5,0,457,0
PCR,1011,1044,06NOV2010,5,0,417,0
PCR,1011,1045,13NOV2010,5,14,466,0
PCR,1011,1046,20NOV2010,5,11,475,0
PCR,1011,1047,27NOV2010,5,8,407,0
PCR,1011,1048,04DEC2010,5,16,527,0
PCR,1011,1049,11DEC2010,5,19,535,0
PCR,1011,1050,18DEC2010,5,35,524,0
PCR,1011,1051,25DEC2010,5,49,531,0
PCR,1011,1052,01JAN2011,5,92,641,0
PCR,1011,1101,08JAN2011,5,150,891,0
PCR,1011,1102,15JAN2011,5,126,749,0
PCR,1011,1103,22JAN2011,5,145,950,0
PCR,1011,1104,29JAN2011,5,188,1076,0
PCR,1011,1105,05FEB2011,5,151,949,0
PCR,1011,1106,12FEB2011,5,244,1346,0
PCR,1011,1107,19FEB2011,5,225,1410,0
PCR,1011,1108,26FEB2011,5,231,1342,0
PCR,1011,1109,05MAR2011,5,275,1378,0
PCR,1011,1110,12MAR2011,5,197,1298,0
PCR,1011,1111,19MAR2011,5,210,1227,0
PCR,1011,1112,26MAR2011,5,117,796,0
PCR,1011,1113,02APR2011,5,141,1001,0
PCR,1011,1114,09APR2011,5,98,1006,0
PCR,1011,1115,16APR2011,5,56,858,0
PCR,1011,1116,23APR2011,5,59,770,0
PCR,1011,1117,30APR2011,5,44,715,0
PCR,1011,1118,07MAY2011,5,28,583,0
PCR,1011,1119,14MAY2011,5,22,534,0
PCR,1011,1120,21MAY2011,5,22,558,0
PCR,1011,1121,28MAY2011,5,3,458,0
PCR,1011,1122,04JUN2011,5,7,375,0
PCR,1011,1123,11JUN2011,5,10,367,0
PCR,1011,1124,18JUN2011,5,2,337,0
PCR,1011,1125,25JUN2011,5,3,273,0
PCR,1011,1126,02JUL2011,5,6,271,0
PCR,1011,1027,10JUL2010,6,1,149,0
PCR,1011,1028,17JUL2010,6,3,155,0
PCR,1011,1029,24JUL2010,6,1,122,0
PCR,1011,1030,31JUL2010,6,0,147,0
PCR,1011,1031,07AUG2010,6,0,80,0
PCR,1011,1032,14AUG2010,6,2,121,0
PCR,1011,1033,21AUG2010,6,0,159,0
PCR,1011,1034,28AUG2010,6,0,168,0
PCR,1011,1035,04SEP2010,6,0,286,0
PCR,1011,1036,11SEP2010,6,0,278,0
PCR,1011,1037,18SEP2010,6,1,233,0
PCR,1011,1038,25SEP2010,6,0,241,0
PCR,1011,1039,02OCT2010,6,3,265,0
PCR,1011,1040,09OCT2010,6,2,244,0
PCR,1011,1041,16OCT2010,6,2,351,0
PCR,1011,1042,23OCT2010,6,3,350,0
PCR,1011,1043,30OCT2010,6,7,297,0
PCR,1011,1044,06NOV2010,6,2,387,0
PCR,1011,1045,13NOV2010,6,5,402,0
PCR,1011,1046,20NOV2010,6,25,412,0
PCR,1011,1047,27NOV2010,6,19,354,0
PCR,1011,1048,04DEC2010,6,13,392,0
PCR,1011,1049,11DEC2010,6,27,457,0
PCR,1011,1050,18DEC2010,6,43,523,0
PCR,1011,1051,25DEC2010,6,80,519,0
PCR,1011,1052,01JAN2011,6,59,543,0
PCR,1011,1101,08JAN2011,6,53,629,0
PCR,1011,1102,15JAN2011,6,82,629,0
PCR,1011,1103,22JAN2011,6,83,718,0
PCR,1011,1104,29JAN2011,6,100,881,0
PCR,1011,1105,05FEB2011,6,88,868,0
PCR,1011,1106,12FEB2011,6,115,843,0
PCR,1011,1107,19FEB2011,6,78,967,0
PCR,1011,1108,26FEB2011,6,77,833,0
PCR,1011,1109,05MAR2011,6,69,670,0
PCR,1011,1110,12MAR2011,6,52,625,0
PCR,1011,1111,19MAR2011,6,40,470,0
PCR,1011,1112,26MAR2011,6,29,474,0
PCR,1011,1113,02APR2011,6,18,398,0
PCR,1011,1114,09APR2011,6,25,415,0
PCR,1011,1115,16APR2011,6,10,400,0
PCR,1011,1116,23APR2011,6,5,304,0
PCR,1011,1117,30APR2011,6,4,244,0
PCR,1011,1118,07MAY2011,6,5,299,0
PCR,1011,1119,14MAY2011,6,1,266,0
PCR,1011,1120,21MAY2011,6,1,281,0
PCR,1011,1121,28MAY2011,6,3,269,0
PCR,1011,1122,04JUN2011,6,1,148,0
PCR,1011,1123,11JUN2011,6,2,250,0
PCR,1011,1124,18JUN2011,6,0,221,0
PCR,1011,1125,25JUN2011,6,0,149,0
PCR,1011,1126,02JUL2011,6,0,115,0
PCR,1011,1027,10JUL2010,7,0,6,0
PCR,1011,1028,17JUL2010,7,0,5,0
PCR,1011,1029,24JUL2010,7,1,10,0
PCR,1011,1030,31JUL2010,7,0,11,0
PCR,1011,1031,07AUG2010,7,0,9,0
PCR,1011,1032,14AUG2010,7,0,9,0
PCR,1011,1033,21AUG2010,7,0,11,0
PCR,1011,1034,28AUG2010,7,0,15,0
PCR,1011,1035,04SEP2010,7,0,14,0
PCR,1011,1036,11SEP2010,7,0,11,0
PCR,1011,1037,18SEP2010,7,0,5,0
PCR,1011,1038,25SEP2010,7,0,7,0
PCR,1011,1039,02OCT2010,7,0,7,0
PCR,1011,1040,09OCT2010,7,0,7,0
PCR,1011,1041,16OCT2010,7,0,5,0
PCR,1011,1042,23OCT2010,7,0,10,0
PCR,1011,1043,30OCT2010,7,0,8,0
PCR,1011,1044,06NOV2010,7,0,12,0
PCR,1011,1045,13NOV2010,7,0,8,0
PCR,1011,1046,20NOV2010,7,1,20,0
PCR,1011,1047,27NOV2010,7,3,24,0
PCR,1011,1048,04DEC2010,7,0,12,0
PCR,1011,1049,11DEC2010,7,0,9,0
PCR,1011,1050,18DEC2010,7,0,8,0
PCR,1011,1051,25DEC2010,7,3,21,0
PCR,1011,1052,01JAN2011,7,3,16,0
PCR,1011,1101,08JAN2011,7,4,20,0
PCR,1011,1102,15JAN2011,7,5,20,0
PCR,1011,1103,22JAN2011,7,2,14,0
PCR,1011,1104,29JAN2011,7,8,31,0
PCR,1011,1105,05FEB2011,7,4,21,0
PCR,1011,1106,12FEB2011,7,7,29,0
PCR,1011,1107,19FEB2011,7,6,29,0
PCR,1011,1108,26FEB2011,7,7,29,0
PCR,1011,1109,05MAR2011,7,7,39,0
PCR,1011,1110,12MAR2011,7,4,33,0
PCR,1011,1111,19MAR2011,7,2,32,0
PCR,1011,1112,26MAR2011,7,3,32,0
PCR,1011,1113,02APR2011,7,2,25,0
PCR,1011,1114,09APR2011,7,1,28,0
PCR,1011,1115,16APR2011,7,1,25,0
PCR,1011,1116,23APR2011,7,5,32,0
PCR,1011,1117,30APR2011,7,4,26,0
PCR,1011,1118,07MAY2011,7,0,13,0
PCR,1011,1119,14MAY2011,7,1,15,0
PCR,1011,1120,21MAY2011,7,0,18,0
PCR,1011,1121,28MAY2011,7,1,19,0
PCR,1011,1122,04JUN2011,7,2,18,0
PCR,1011,1123,11JUN2011,7,0,7,0
PCR,1011,1124,18JUN2011,7,0,10,0
PCR,1011,1125,25JUN2011,7,0,13,0
PCR,1011,1126,02JUL2011,7,0,14,0
PCR,1011,1027,10JUL2010,8,0,168,0
PCR,1011,1028,17JUL2010,8,0,169,0
PCR,1011,1029,24JUL2010,8,0,145,0
PCR,1011,1030,31JUL2010,8,0,142,0
PCR,1011,1031,07AUG2010,8,1,90,0
PCR,1011,1032,14AUG2010,8,0,131,0
PCR,1011,1033,21AUG2010,8,0,181,0
PCR,1011,1034,28AUG2010,8,0,166,0
PCR,1011,1035,04SEP2010,8,0,191,0
PCR,1011,1036,11SEP2010,8,0,181,0
PCR,1011,1037,18SEP2010,8,0,200,0
PCR,1011,1038,25SEP2010,8,2,227,0
PCR,1011,1039,02OCT2010,8,0,204,0
PCR,1011,1040,09OCT2010,8,0,209,0
PCR,1011,1041,16OCT2010,8,0,244,0
PCR,1011,1042,23OCT2010,8,2,255,0
PCR,1011,1043,30OCT2010,8,0,217,0
PCR,1011,1044,06NOV2010,8,1,298,0
PCR,1011,1045,13NOV2010,8,2,333,0
PCR,1011,1046,20NOV2010,8,1,300,0
PCR,1011,1047,27NOV2010,8,3,332,0
PCR,1011,1048,04DEC2010,8,1,381,0
PCR,1011,1049,11DEC2010,8,3,415,0
PCR,1011,1050,18DEC2010,8,12,467,0
PCR,1011,1051,25DEC2010,8,16,454,0
PCR,1011,1052,01JAN2011,8,22,509,0
PCR,1011,1101,08JAN2011,8,36,563,0
PCR,1011,1102,15JAN2011,8,50,543,0
PCR,1011,1103,22JAN2011,8,71,609,0
PCR,1011,1104,29JAN2011,8,110,644,0
PCR,1011,1105,05FEB2011,8,118,683,0
PCR,1011,1106,12FEB2011,8,170,742,0
PCR,1011,1107,19FEB2011,8,195,911,0
PCR,1011,1108,26FEB2011,8,217,948,1
PCR,1011,1109,05MAR2011,8,189,749,0
PCR,1011,1110,12MAR2011,8,137,648,0
PCR,1011,1111,19MAR2011,8,118,594,0
PCR,1011,1112,26MAR2011,8,88,499,0
PCR,1011,1113,02APR2011,8,70,460,0
PCR,1011,1114,09APR2011,8,54,416,0
PCR,1011,1115,16APR2011,8,31,384,0
PCR,1011,1116,23APR2011,8,23,354,0
PCR,1011,1117,30APR2011,8,20,313,0
PCR,1011,1118,07MAY2011,8,18,327,0
PCR,1011,1119,14MAY2011,8,8,271,0
PCR,1011,1120,21MAY2011,8,6,245,0
PCR,1011,1121,28MAY2011,8,2,279,0
PCR,1011,1122,04JUN2011,8,2,229,0
PCR,1011,1123,11JUN2011,8,1,202,0
PCR,1011,1124,18JUN2011,8,1,190,0
PCR,1011,1125,25JUN2011,8,0,163,0
PCR,1011,1126,02JUL2011,8,0,171,0
PCR,1011,1027,10JUL2010,9,1,67,0
PCR,1011,1028,17JUL2010,9,0,110,0
PCR,1011,1029,24JUL2010,9,0,112,0
PCR,1011,1030,31JUL2010,9,0,100,0
PCR,1011,1031,07AUG2010,9,0,77,0
PCR,1011,1032,14AUG2010,9,0,104,0
PCR,1011,1033,21AUG2010,9,0,101,0
PCR,1011,1034,28AUG2010,9,0,93,0
PCR,1011,1035,04SEP2010,9,0,90,0
PCR,1011,1036,11SEP2010,9,0,82,0
PCR,1011,1037,18SEP2010,9,0,131,0
PCR,1011,1038,25SEP2010,9,0,114,0
PCR,1011,1039,02OCT2010,9,0,109,0
PCR,1011,1040,09OCT2010,9,0,132,0
PCR,1011,1041,16OCT2010,9,1,129,0
PCR,1011,1042,23OCT2010,9,0,146,0
PCR,1011,1043,30OCT2010,9,0,100,0
PCR,1011,1044,06NOV2010,9,2,137,0
PCR,1011,1045,13NOV2010,9,5,148,0
PCR,1011,1046,20NOV2010,9,5,198,0
PCR,1011,1047,27NOV2010,9,6,156,0
PCR,1011,1048,04DEC2010,9,9,238,0
PCR,1011,1049,11DEC2010,9,15,264,0
PCR,1011,1050,18DEC2010,9,10,247,0
PCR,1011,1051,25DEC2010,9,19,188,0
PCR,1011,1052,01JAN2011,9,25,239,0
PCR,1011,1101,08JAN2011,9,25,230,0
PCR,1011,1102,15JAN2011,9,17,149,0
PCR,1011,1103,22JAN2011,9,36,338,0
PCR,1011,1104,29JAN2011,9,22,319,0
PCR,1011,1105,05FEB2011,9,30,376,0
PCR,1011,1106,12FEB2011,9,27,454,0
PCR,1011,1107,19FEB2011,9,26,484,1
PCR,1011,1108,26FEB2011,9,31,405,0
PCR,1011,1109,05MAR2011,9,9,163,0
PCR,1011,1110,12MAR2011,9,21,333,0
PCR,1011,1111,19MAR2011,9,11,307,0
PCR,1011,1112,26MAR2011,9,9,236,0
PCR,1011,1113,02APR2011,9,14,251,0
PCR,1011,1114,09APR2011,9,7,247,0
PCR,1011,1115,16APR2011,9,6,221,0
PCR,1011,1116,23APR2011,9,4,199,0
PCR,1011,1117,30APR2011,9,3,191,0
PCR,1011,1118,07MAY2011,9,1,164,0
PCR,1011,1119,14MAY2011,9,2,172,0
PCR,1011,1120,21MAY2011,9,0,150,0
PCR,1011,1121,28MAY2011,9,2,161,0
PCR,1011,1122,04JUN2011,9,0,147,0
PCR,1011,1123,11JUN2011,9,0,146,0
PCR,1011,1124,18JUN2011,9,1,137,0
PCR,1011,1125,25JUN2011,9,0,120,0
PCR,1011,1126,02JUL2011,9,0,114,0
PCR,1112,1127,09JUL2011,1,0,5,0
PCR,1112,1128,16JUL2011,1,0,1,0
PCR,1112,1129,23JUL2011,1,0,3,0
PCR,1112,1130,30JUL2011,1,0,1,0
PCR,1112,1131,06AUG2011,1,0,4,0
PCR,1112,1132,13AUG2011,1,0,2,0
PCR,1112,1133,20AUG2011,1,0,5,0
PCR,1112,1134,27AUG2011,1,0,5,0
PCR,1112,1135,03SEP2011,1,0,0,0
PCR,1112,1136,10SEP2011,1,0,6,0
PCR,1112,1137,17SEP2011,1,0,7,0
PCR,1112,1138,24SEP2011,1,0,0,0
PCR,1112,1139,01OCT2011,1,0,14,0
PCR,1112,1140,08OCT2011,1,1,15,0
PCR,1112,1141,15OCT2011,1,1,24,0
PCR,1112,1142,22OCT2011,1,0,27,0
PCR,1112,1143,29OCT2011,1,0,41,0
PCR,1112,1144,05NOV2011,1,0,34,0
PCR,1112,1145,12NOV2011,1,1,40,0
PCR,1112,1146,19NOV2011,1,1,32,0
PCR,1112,1147,26NOV2011,1,3,26,0
PCR,1112,1148,03DEC2011,1,2,19,0
PCR,1112,1149,10DEC2011,1,2,41,0
PCR,1112,1150,17DEC2011,1,2,29,0
PCR,1112,1151,24DEC2011,1,9,40,0
PCR,1112,1152,31DEC2011,1,8,49,0
PCR,1112,1201,07JAN2012,1,10,50,0
PCR,1112,1202,14JAN2012,1,12,57,0
PCR,1112,1203,21JAN2012,1,15,49,0
PCR,1112,1204,28JAN2012,1,18,72,0
PCR,1112,1205,04FEB2012,1,15,46,0
PCR,1112,1206,11FEB2012,1,19,58,0
PCR,1112,1207,18FEB2012,1,16,71,0
PCR,1112,1208,25FEB2012,1,19,66,0
PCR,1112,1209,03MAR2012,1,15,72,0
PCR,1112,1210,10MAR2012,1,9,77,0
PCR,1112,1211,17MAR2012,1,8,53,0
PCR,1112,1212,24MAR2012,1,5,59,0
PCR,1112,1213,31MAR2012,1,1,49,0
PCR,1112,1214,07APR2012,1,0,45,0
PCR,1112,1215,14APR2012,1,1,57,0
PCR,1112,1216,21APR2012,1,3,66,0
PCR,1112,1217,28APR2012,1,0,65,0
PCR,1112,1218,05MAY2012,1,1,53,0
PCR,1112,1219,12MAY2012,1,1,48,0
PCR,1112,1220,19MAY2012,1,1,45,0
PCR,1112,1221,26MAY2012,1,1,20,0
PCR,1112,1222,02JUN2012,1,0,16,0
PCR,1112,1223,09JUN2012,1,0,20,0
PCR,1112,1224,16JUN2012,1,0,14,0
PCR,1112,1225,23JUN2012,1,1,11,0
PCR,1112,1226,30JUN2012,1,0,7,0
PCR,1112,1127,09JUL2011,10,0,118,0
PCR,1112,1128,16JUL2011,10,2,88,0
PCR,1112,1129,23JUL2011,10,4,80,0
PCR,1112,1130,30JUL2011,10,0,76,0
PCR,1112,1131,06AUG2011,10,0,46,0
PCR,1112,1132,13AUG2011,10,0,62,0
PCR,1112,1133,20AUG2011,10,0,68,0
PCR,1112,1134,27AUG2011,10,0,68,0
PCR,1112,1135,03SEP2011,10,0,78,0
PCR,1112,1136,10SEP2011,10,0,64,0
PCR,1112,1137,17SEP2011,10,0,68,0
PCR,1112,1138,24SEP2011,10,0,104,0
PCR,1112,1139,01OCT2011,10,0,49,0
PCR,1112,1140,08OCT2011,10,0,90,0
PCR,1112,1141,15OCT2011,10,0,76,0
PCR,1112,1142,22OCT2011,10,0,92,0
PCR,1112,1143,29OCT2011,10,0,80,0
PCR,1112,1144,05NOV2011,10,1,53,0
PCR,1112,1145,12NOV2011,10,0,112,0
PCR,1112,1146,19NOV2011,10,4,144,0
PCR,1112,1147,26NOV2011,10,0,123,0
PCR,1112,1148,03DEC2011,10,2,139,0
PCR,1112,1149,10DEC2011,10,6,138,0
PCR,1112,1150,17DEC2011,10,4,165,0
PCR,1112,1151,24DEC2011,10,4,141,0
PCR,1112,1152,31DEC2011,10,10,142,0
PCR,1112,1201,07JAN2012,10,11,132,0
PCR,1112,1202,14JAN2012,10,4,133,0
PCR,1112,1203,21JAN2012,10,6,122,0
PCR,1112,1204,28JAN2012,10,16,158,0
PCR,1112,1205,04FEB2012,10,13,132,0
PCR,1112,1206,11FEB2012,10,19,159,0
PCR,1112,1207,18FEB2012,10,11,146,0
PCR,1112,1208,25FEB2012,10,0,144,0
PCR,1112,1209,03MAR2012,10,10,147,0
PCR,1112,1210,10MAR2012,10,8,187,0
PCR,1112,1211,17MAR2012,10,15,227,0
PCR,1112,1212,24MAR2012,10,22,213,0
PCR,1112,1213,31MAR2012,10,21,203,0
PCR,1112,1214,07APR2012,10,26,246,1
PCR,1112,1215,14APR2012,10,15,206,0
PCR,1112,1216,21APR2012,10,13,187,0
PCR,1112,1217,28APR2012,10,10,203,0
PCR,1112,1218,05MAY2012,10,4,95,0
PCR,1112,1219,12MAY2012,10,4,145,0
PCR,1112,1220,19MAY2012,10,2,114,0
PCR,1112,1221,26MAY2012,10,5,123,0
PCR,1112,1222,02JUN2012,10,1,91,0
PCR,1112,1223,09JUN2012,10,1,104,0
PCR,1112,1224,16JUN2012,10,0,116,0
